,ID,Title,Adult,Budget,Genres,Language,Overview,Popularity,Production Countries,Release Date,Revenue,Runtime,Spoken Languages,Status,Video,Average Vote,Vote Count,Profit,Profitability,Days Out,Years Out,Critical Acclaim,log Budget,log Critical Acclaim
617,26428,Agora,False,70000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",7.855,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2009-05-17,39041505.0,127.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,False,6.9,690.0,-30958495.0,Not Profitable,3581,9.810958904109588,1.3295168947221447,18.064005800013632,0.2848156391960861
619,48988,Hall Pass,False,36000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,"When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages: they grant the guys a ""hall pass"", one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life - and themselves - are completely and hilariously out of sync with reality.",8.033999999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-02-25,83160734.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.5,963.0,47160734.0,Profitable,2932,8.032876712328767,1.8064461118690314,17.399029496420383,0.5913614410300086
621,300673,The Finest Hours,False,80000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",en,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,8.89,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-25,52099090.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.4,898.0,-27900910.0,Not Profitable,1137,3.115068493150685,5.054705364995603,18.197537192638155,1.62031956491729
622,12113,Body of Lies,False,70000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.",9.619,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-10-10,113280098.0,128.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.6,1402.0,43280098.0,Profitable,3800,10.41095890410959,2.435052631578947,18.064005800013632,0.8899683709124381
623,38778,Dinner for Schmucks,False,69000000.0,"[{'id': 35, 'name': 'Comedy'}]",en,"Rising executive Tim Wagner works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",8.42,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-30,86387857.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.6,874.0,17387857.0,Profitable,3142,8.608219178082193,1.5577339274347548,18.049617062561534,0.44323215458107246
624,72331,Abraham Lincoln: Vampire Hunter,False,69000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",en,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",8.802999999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-06-20,37519974.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.6,1915.0,-31480026.0,Not Profitable,2451,6.715068493150685,4.3753569971440225,18.049617062561534,1.4759881158277373
627,9703,The Last Legion,False,67000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",en,"As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.",8.44,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'SK', 'name': 'Slovakia'}, {'iso_3166_1': 'TN', 'name': 'Tunisia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-04-19,25303038.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.4,370.0,-41696962.0,Not Profitable,4340,11.89041095890411,0.4603686635944701,18.02020317735524,-0.7757276678859516
629,136797,Need for Speed,False,66000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",9.741,"[{'iso_3166_1': 'PH', 'name': 'Philippines'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2014-03-13,203277636.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.1,2275.0,137277636.0,Profitable,1820,4.986301369863014,7.625,18.0051652999907,2.031432322493475
633,72976,Lincoln,False,65000000.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",en,"A revealing drama that focuses on the 16th President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.",11.345999999999998,"[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-11-09,275293450.0,149.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.8,2147.0,210293450.0,Profitable,2309,6.326027397260274,6.322910350801213,17.98989782785991,1.8441796007063467
637,82695,Les Misérables,False,61000000.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",en,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",12.708,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-12-18,441809770.0,157.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.3,3107.0,380809770.0,Profitable,2270,6.219178082191781,9.991674008810572,17.926384422137584,2.3017521470719444
639,12133,Step Brothers,False,65000000.0,"[{'id': 35, 'name': 'Comedy'}]",en,"Brennan Huff and Dale Doback might be grown men. But that doesn't stop them from living at home and turning into jealous, competitive stepbrothers when their single parents marry. Brennan's constant competition with Dale strains his mom's marriage to Dale's dad, leaving everyone to wonder whether they'll ever see eye to eye.",12.779000000000002,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-05,128107642.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,False,6.6,1639.0,63107642.0,Profitable,4048,11.09041095890411,2.672282608695652,17.98989782785991,0.9829330168089081
641,41733,Due Date,False,65000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",10.145,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-11-04,211780824.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,False,6.3,2826.0,146780824.0,Profitable,3045,8.342465753424657,5.846896551724138,17.98989782785991,1.7659110164979623
642,227306,Unbroken,False,65000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",en,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",8.324,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-12-25,163442937.0,137.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,False,7.4,2149.0,98442937.0,Profitable,1533,4.2,10.37351598173516,17.98989782785991,2.3392560179808206
647,1852,World Trade Center,False,65000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",en,"On September, 11th 2001, after the terrorist attack to the World Trade Center, the building collapses over the rescue team from the Port Authority Police Department. Will Jimeno and his sergeant John McLoughlin are found alive trapped under the wreckage while the rescue teams fight to save them.",7.401,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-09,162945894.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.0,741.0,97945894.0,Profitable,4593,12.583561643835617,0.9679947746570868,17.98989782785991,-0.032528589801651596
649,76493,The Dictator,False,65000000.0,"[{'id': 35, 'name': 'Comedy'}]",en,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,11.745,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-05-15,179379533.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,False,6.0,2855.0,114379533.0,Profitable,2487,6.813698630136987,6.887816646562123,17.98989782785991,1.9297541475147608
651,196867,Annie,False,65000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,"Ever since her parents left her as a baby, little Annie has led a hard-knock life with her calculating foster mother, Miss Hannigan. However, all that changes when hard-nosed billionaire and mayoral candidate Will Stacks takes her in on the recommendation of his advisers. Stacks believes that he's Annie's guardian angel, but the plucky youngster's confidence and sunny outlook may mean that Annie will save Will instead.",12.220999999999998,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-12-19,133821816.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.1,735.0,68821816.0,Profitable,1539,4.2164383561643834,2.913255360623782,17.98989782785991,1.069271136553223
652,256591,Focus,False,50100000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,"Nicky, a veteran con artist, takes a novice named Jess under his wing. While Nicky teaches Jess the tricks of the trade, the pair become romantically involved; but, when Jess gets uncomfortably close, Nicky ends their relationship. Three years later, Nicky is in Buenos Aires working a very dangerous scheme when Jess -- now an accomplished femme fatale -- unexpectedly shows up. Her appearance throws Nicky for a loop at a time when he cannot afford to be off his game.",11.200999999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-02-25,153962963.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.8,3935.0,103862963.0,Profitable,1471,4.03013698630137,18.190346702923183,17.729531566055094,2.900891052432127
653,59962,This Means War,False,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.,10.955,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-02-14,156974557.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.0,2018.0,91974557.0,Profitable,2578,7.063013698630137,4.6966640806827,17.98989782785991,1.5468524866424767
657,71679,Resident Evil: Retribution,False,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.",1.354,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-09-12,240159255.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.7,2230.0,175159255.0,Profitable,2367,6.484931506849315,5.370088719898606,17.98989782785991,1.6808444297806848
658,10483,Death Race,False,45000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",en,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",12.144,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-08-22,73762516.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.1,1920.0,28762516.0,Profitable,3849,10.545205479452054,3.042868277474669,17.622173047734595,1.1128005829173468
663,11170,We Are Marshall,False,65000000.0,"[{'id': 18, 'name': 'Drama'}]",en,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",7.531000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-12-12,43545364.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.8,304.0,-21454636.0,Not Profitable,4468,12.241095890410959,0.4626678603401969,17.98989782785991,-0.7707458466008087
666,100241,"I, Frankenstein",False,65000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,"200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",7.709,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",2014-01-22,71154592.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.2,1036.0,6154592.0,Profitable,1870,5.123287671232877,2.880855614973262,17.98989782785991,1.0580873385581777
669,189,Sin City: A Dame to Kill For,False,65000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,16.924,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-20,39407616.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.3,2097.0,-25592384.0,Not Profitable,1660,4.5479452054794525,7.958493975903615,17.98989782785991,2.074239782948818
671,253412,Everest,False,55000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",en,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",10.409,"[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-09-10,203427584.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.7,2759.0,148427584.0,Profitable,1274,3.4904109589041097,14.509654631083201,17.822843743196746,2.6748142644820976
672,1427,Perfume: The Story of a Murderer,False,50000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",en,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.",10.624,"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2006-09-13,132180323.0,147.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.2,2130.0,82180323.0,Profitable,4558,12.487671232876712,3.364633611232997,17.72753356339242,1.2133190749198508
674,16577,Astro Boy,False,10000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",en,"Set in the futuristic Metro City, Astro Boy (Atom) is a young robot with incredible powers created by a brilliant scientist in the image of the son he had lost. Unable to fulfill his creator's expectations, Astro embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before returning to save Metro City and reconcile with the father who rejected him.",5.888,"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-10-15,19551067.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.2,677.0,9551067.0,Profitable,3430,9.397260273972602,1.223731778425656,16.11809565095832,0.20190502480333533
678,300168,Dragon Blade,False,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",zh,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.",7.222,"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",2015-02-19,121545703.0,127.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.0,240.0,56545703.0,Profitable,1477,4.046575342465753,0.9749492213947191,17.98989782785991,-0.025369889961333453
679,9072,Little Man,False,64000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",9.751,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-31,101595121.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.4,588.0,37595121.0,Profitable,4571,12.523287671232877,0.6946401225114855,17.974393641323946,-0.3643613768628886
682,12177,The Love Guru,False,62000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,"Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.",5.4879999999999995,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-06-20,41819064.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,4.2,371.0,-20180936.0,Not Profitable,3912,10.717808219178082,0.39831288343558285,17.942644943009366,-0.9205174432579502
684,273248,The Hateful Eight,False,44000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 37, 'name': 'Western'}]",en,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,18.224,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-12-25,155760117.0,188.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.7,7544.0,111760117.0,Profitable,1168,3.2,49.73356164383562,17.599700191882537,3.9066799897847595
685,9955,Blades of Glory,False,53000000.0,"[{'id': 35, 'name': 'Comedy'}]",en,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",8.257,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-03-30,0.0,93.0,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.0,862.0,-53000000.0,Not Profitable,4360,11.945205479452055,1.1862385321100917,17.785802471516394,0.17078740354866803
686,50359,Hop,False,63000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",7.412000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-30,183953723.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.6,569.0,120953723.0,Profitable,2899,7.942465753424657,1.0991376336667815,17.958645284355807,0.09452590294577887
687,1271,300,False,65000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",en,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",16.307000000000002,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-03-07,422610419.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.1,7734.0,357610419.0,Profitable,4383,12.008219178082191,12.528268309377138,17.98989782785991,2.527987555795703
689,14306,Marley & Me,False,60000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,"A newly married couple who, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",10.626,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-12-25,242717113.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.2,2530.0,182717113.0,Profitable,3724,10.202739726027398,4.891514500537057,17.909855120186375,1.587501969346618
693,210577,Gone Girl,False,61000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",en,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",33.87,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-10-01,369330363.0,149.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,7.9,9797.0,308330363.0,Profitable,1618,4.432876712328767,47.834548825710755,17.926384422137584,3.867748157199181
700,136400,2 Guns,False,61000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,11.729000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-02,131940411.0,109.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.5,2263.0,70940411.0,Profitable,2043,5.597260273972603,7.19995105237396,17.926384422137584,1.9740742277175067
705,19899,Couples Retreat,False,70000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",9.758,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-19,171844840.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,5.4,983.0,101844840.0,Profitable,3456,9.468493150684932,1.5359375000000002,18.064005800013632,0.42914094379344914
708,294254,Maze Runner: The Scorch Trials,False,61000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",17.847,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-09-09,311256926.0,132.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,False,6.6,6074.0,250256926.0,Profitable,1275,3.493150684931507,31.441882352941178,17.926384422137584,3.4481408370455475
709,38167,Eat Pray Love,False,60000000.0,"[{'id': 18, 'name': 'Drama'}]",en,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",8.097000000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-08-12,204594016.0,133.0,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,False,6.0,1145.0,144594016.0,Profitable,3129,8.572602739726028,2.1955896452540746,17.909855120186375,0.7864506415475128
711,39514,RED,False,58000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent, Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",13.698,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-13,71664962.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,False,6.6,3995.0,13664962.0,Profitable,3067,8.402739726027397,8.597000326051516,17.875953568510692,2.151413343118503
